job_id,arrival_time,arrival_sec,job_runtime,gpu_demand,user,gpu_type,num_inst,num_cpu,hour_of_day,day_of_week,cluster_load_cpu,cluster_load_gpu,active_job_count
272,1970-01-01 00:27:26,1646.0,855.0,1.0,edc10645cc3f,MISC,2.0,18.0,0,0,763.6,38.20999999999999,103
274,1970-01-01 00:27:27,1647.0,123.0,1.0,5b1345f03aa1,MISC,1.0,6.0,0,0,781.6,39.20999999999999,104
275,1970-01-01 00:27:35,1655.0,34.0,1.0,5b1345f03aa1,MISC,1.0,6.0,0,0,787.6,40.20999999999999,105
276,1970-01-01 00:27:44,1664.0,114.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,777.6,39.70999999999999,104
277,1970-01-01 00:27:45,1665.0,26.0,1.0,5b1345f03aa1,MISC,1.0,6.0,0,0,783.6,40.70999999999999,105
278,1970-01-01 00:27:48,1668.0,42.0,1.0,5b1345f03aa1,MISC,1.0,6.0,0,0,789.6,41.70999999999999,106
279,1970-01-01 00:27:54,1674.0,30.0,1.0,5b1345f03aa1,MISC,1.0,6.0,0,0,791.6,40.70999999999999,106
281,1970-01-01 00:27:58,1678.0,1258.0,3.0,262fbc8b0c98,MISC,1.0,6.0,0,0,796.6,41.69999999999999,106
284,1970-01-01 00:28:04,1684.0,1019.0,0.25,6c545bed7d03,MISC,30.0,4.0,0,0,816.6,44.69999999999999,109
285,1970-01-01 00:28:15,1695.0,24.0,0.01,b478b7e54703,MISC,64.0,1.0,0,0,800.6,42.94999999999999,107
286,1970-01-01 00:28:41,1721.0,641.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,782.6,39.94999999999999,104
287,1970-01-01 00:28:49,1729.0,274.0,1.0,18febf35d3a1,MISC,1.0,6.0,0,0,788.6,40.94999999999999,105
289,1970-01-01 00:29:00,1740.0,22.0,0.01,b478b7e54703,MISC,64.0,1.0,0,0,802.6,41.94999999999999,107
290,1970-01-01 00:29:04,1744.0,105.0,3.0,262fbc8b0c98,MISC,1.0,10.0,0,0,803.6,41.95999999999999,108
292,1970-01-01 00:29:15,1755.0,6830.0,1.0,d7052eeddab7,MISC,20.0,6.0,0,0,811.6,44.95999999999999,109
293,1970-01-01 00:29:24,1764.0,64.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,802.6,44.94999999999999,107
294,1970-01-01 00:29:28,1768.0,297.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,808.6,45.94999999999999,108
296,1970-01-01 00:29:43,1783.0,24.0,0.01,b478b7e54703,MISC,64.0,1.0,0,0,802.6,43.19999999999999,107
297,1970-01-01 00:29:43,1783.0,99.0,0.25,69d8872acc41,T4,12.0,6.0,0,0,797.6,42.95999999999999,107
299,1970-01-01 00:29:57,1797.0,138.0,0.25,69d8872acc41,T4,12.0,6.0,0,0,805.6,43.20999999999999,109
300,1970-01-01 00:30:00,1800.0,857.0,0.25,edc10645cc3f,MISC,10.0,2.0,0,0,811.6,43.45999999999999,110
302,1970-01-01 00:30:15,1815.0,255.0,0.25,edc10645cc3f,MISC,10.0,2.0,0,0,814.6,43.69999999999999,111
303,1970-01-01 00:30:25,1825.0,30.0,0.01,b478b7e54703,MISC,64.0,1.0,0,0,816.6,43.94999999999999,112
304,1970-01-01 00:30:30,1830.0,1043.0,0.25,69d8872acc41,T4,12.0,6.0,0,0,811.6,42.95999999999999,112
305,1970-01-01 00:30:35,1835.0,54.0,0.25,c8c220871faf,T4,30.0,6.0,0,0,799.6,42.70999999999999,111
306,1970-01-01 00:30:41,1841.0,71.0,0.5,27390ef59c1f,T4,8.0,6.0,0,0,805.6,42.95999999999999,112
307,1970-01-01 00:30:49,1849.0,1428.0,1.0,d7052eeddab7,MISC,5.0,6.0,0,0,801.6,40.45999999999999,112
308,1970-01-01 00:30:59,1859.0,107.0,0.25,4d95fa282778,T4,1.0,6.0,0,0,806.6,41.44999999999999,112
309,1970-01-01 00:31:14,1874.0,34.0,0.01,b478b7e54703,MISC,64.0,1.0,0,0,812.6,41.69999999999999,113
310,1970-01-01 00:31:21,1881.0,182.0,0.25,ba85cca2ba13,MISC,1.0,6.0,0,0,795.6,40.70999999999999,113
311,1970-01-01 00:31:27,1887.0,377.0,0.5,ba85cca2ba13,MISC,1.0,6.0,0,0,795.6,40.70999999999999,113
312,1970-01-01 00:31:46,1906.0,957.0,1.0,ecaa161a8367,MISC,1.0,18.0,0,0,795.6,40.95999999999999,113
313,1970-01-01 00:32:02,1922.0,31.0,0.01,b478b7e54703,MISC,64.0,1.0,0,0,806.6,41.44999999999999,112
314,1970-01-01 00:32:04,1924.0,92.0,0.05,c9e676ebc7ef,T4,8.0,6.0,0,0,807.6,41.45999999999999,113
315,1970-01-01 00:32:24,1944.0,54.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,791.6,41.259999999999984,111
316,1970-01-01 00:32:31,1951.0,75.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,797.6,42.259999999999984,112
318,1970-01-01 00:32:37,1957.0,38361.0,0.25,d4d51aca8806,T4,12.0,6.0,0,0,804.6,43.249999999999986,113
320,1970-01-01 00:32:46,1966.0,44.0,1.0,5b1345f03aa1,MISC,1.0,6.0,0,0,810.6,43.249999999999986,114
321,1970-01-01 00:32:51,1971.0,31.0,0.01,b478b7e54703,MISC,64.0,1.0,0,0,816.6,44.249999999999986,115
322,1970-01-01 00:33:03,1983.0,74.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,807.6,43.759999999999984,115
323,1970-01-01 00:33:09,1989.0,1038.0,1.0,4367c0ab76ac,MISC,25.0,18.0,0,0,809.6,44.759999999999984,114
324,1970-01-01 00:33:31,2011.0,1673.0,1.0,eea150bdfdd6,P100,20.0,18.0,0,0,808.6,42.749999999999986,111
325,1970-01-01 00:33:40,2020.0,28.0,0.01,b478b7e54703,MISC,64.0,1.0,0,0,814.6,43.69999999999999,110
326,1970-01-01 00:33:56,2036.0,52.0,1.0,c69b1489d7dc,MISC,20.0,6.0,0,0,809.6,42.70999999999999,110
328,1970-01-01 00:34:04,2044.0,144.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,823.6,43.70999999999999,112
329,1970-01-01 00:34:08,2048.0,63.0,1.0,b13fd7656207,T4,1.0,8.0,0,0,828.6,44.69999999999999,112
330,1970-01-01 00:34:14,2054.0,158.0,0.25,7b76597f4283,MISC,1.0,6.0,0,0,836.6,45.69999999999999,113
331,1970-01-01 00:34:15,2055.0,317.0,0.5,6411d2ef1406,T4,2.0,16.0,0,0,842.6,45.94999999999999,114
332,1970-01-01 00:34:20,2060.0,38727.0,1.0,f21a4d440a8d,MISC,1.0,12.0,0,0,844.6,45.39999999999999,113
333,1970-01-01 00:34:24,2064.0,24.0,0.01,b478b7e54703,MISC,64.0,1.0,0,0,850.6,46.14999999999999,113
334,1970-01-01 00:34:35,2075.0,55.0,1.0,41f97a75a037,T4,1.0,6.0,0,0,843.6,44.90999999999999,112
335,1970-01-01 00:34:40,2080.0,1042.0,0.25,6c545bed7d03,MISC,60.0,4.0,0,0,849.6,45.90999999999999,113
336,1970-01-01 00:34:44,2084.0,1292.0,1.0,eea150bdfdd6,V100,18.0,18.0,0,0,853.6,46.15999999999999,114
337,1970-01-01 00:34:59,2099.0,1456.0,3.0,262fbc8b0c98,MISC,1.0,6.0,0,0,864.6,46.14999999999999,113
338,1970-01-01 00:35:01,2101.0,64.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,870.6,49.14999999999999,114
339,1970-01-01 00:35:02,2102.0,1365.0,1.0,eea150bdfdd6,V100,18.0,18.0,0,0,876.6,50.14999999999999,115
340,1970-01-01 00:35:07,2107.0,30.0,0.01,b478b7e54703,MISC,64.0,1.0,0,0,894.6,51.14999999999999,116
341,1970-01-01 00:35:10,2110.0,73.0,1.0,42aa9724a88c,MISC,1.0,6.0,0,0,895.6,51.15999999999999,117
342,1970-01-01 00:35:19,2119.0,54.0,0.25,c8c220871faf,T4,30.0,6.0,0,0,879.6,50.15999999999999,115
343,1970-01-01 00:35:20,2120.0,44.0,1.0,29380421d3fc,T4,1.0,6.0,0,0,885.6,50.40999999999999,116
344,1970-01-01 00:35:28,2128.0,44.0,1.0,29380421d3fc,T4,1.0,6.0,0,0,891.6,51.40999999999999,117
345,1970-01-01 00:35:31,2131.0,46.0,0.25,27390ef59c1f,T4,1.0,6.0,0,0,891.6,51.40999999999999,117
346,1970-01-01 00:35:35,2135.0,54.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,897.6,51.65999999999999,118
347,1970-01-01 00:35:39,2139.0,54.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,902.6,52.64999999999999,118
348,1970-01-01 00:35:57,2157.0,33.0,0.01,b478b7e54703,MISC,64.0,1.0,0,0,908.6,53.64999999999999,119
350,1970-01-01 00:36:20,2180.0,737.0,0.25,5b1345f03aa1,MISC,1.0,6.0,0,0,885.6,50.15999999999999,116
351,1970-01-01 00:36:25,2185.0,631.0,0.5,d4d51aca8806,T4,20.0,6.0,0,0,885.6,49.40999999999999,116
352,1970-01-01 00:36:36,2196.0,480.0,0.25,3960a1141089,MISC,1.0,6.0,0,0,872.6,46.89999999999999,113
356,1970-01-01 00:36:44,2204.0,226.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,903.6,49.60999999999999,116
355,1970-01-01 00:36:44,2204.0,226.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,903.6,49.60999999999999,116
353,1970-01-01 00:36:44,2204.0,25.0,0.01,b478b7e54703,MISC,64.0,1.0,0,0,908.6,50.099999999999994,116
354,1970-01-01 00:36:44,2204.0,3907.0,2.0,a8192d6b0ae9,V100,10.0,26.0,0,0,883.6,48.10999999999999,116
357,1970-01-01 00:36:45,2205.0,225.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,909.6,50.10999999999999,117
358,1970-01-01 00:36:48,2208.0,165.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,915.6,50.60999999999999,118
359,1970-01-01 00:36:49,2209.0,225.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,927.6,51.60999999999999,120
360,1970-01-01 00:36:49,2209.0,235.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,927.6,51.60999999999999,120
361,1970-01-01 00:36:54,2214.0,235.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,933.6,52.35999999999999,121
362,1970-01-01 00:36:54,2214.0,236.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,933.6,52.35999999999999,121
363,1970-01-01 00:36:55,2215.0,195.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,939.6,52.85999999999999,122
364,1970-01-01 00:36:59,2219.0,215.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,945.6,53.35999999999999,123
365,1970-01-01 00:37:02,2222.0,216.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,951.6,53.85999999999999,124
366,1970-01-01 00:37:03,2223.0,225.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,957.6,54.35999999999999,125
367,1970-01-01 00:37:04,2224.0,225.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,963.6,54.85999999999999,126
368,1970-01-01 00:37:08,2228.0,346.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,969.6,55.35999999999999,127
369,1970-01-01 00:37:12,2232.0,235.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,974.6,56.349999999999994,127
370,1970-01-01 00:37:13,2233.0,245.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,986.6,56.849999999999994,129
372,1970-01-01 00:37:14,2234.0,24.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,992.6,57.349999999999994,130
373,1970-01-01 00:37:17,2237.0,1019.0,0.25,b3bfe9b79bb5,MISC,30.0,6.0,0,0,1004.6,58.849999999999994,132
374,1970-01-01 00:37:17,2237.0,245.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,1004.6,58.599999999999994,132
375,1970-01-01 00:37:19,2239.0,225.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,1010.6,59.099999999999994,133
376,1970-01-01 00:37:20,2240.0,384.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1016.6,59.599999999999994,134
377,1970-01-01 00:37:24,2244.0,256.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,1022.5999999999999,60.599999999999994,135
378,1970-01-01 00:37:25,2245.0,35.0,0.5,c9e676ebc7ef,T4,4.0,6.0,0,0,1028.6,61.099999999999994,136
379,1970-01-01 00:37:29,2249.0,255.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,1034.6,61.599999999999994,137
380,1970-01-01 00:37:30,2250.0,1276.0,1.0,262fbc8b0c98,MISC,1.0,1.0,0,0,1040.6,62.099999999999994,138
381,1970-01-01 00:37:35,2255.0,2076.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,1057.6,63.599999999999994,141
383,1970-01-01 00:37:35,2255.0,735.0,0.5,c4cbaac9966d,T4,1.0,10.0,0,0,1053.6,63.599999999999994,141
384,1970-01-01 00:37:38,2258.0,1250.0,0.25,b3bfe9b79bb5,MISC,30.0,6.0,0,0,1057.6,63.099999999999994,141
387,1970-01-01 00:37:42,2262.0,69.0,0.25,c9e676ebc7ef,T4,8.0,6.0,0,0,1072.6,63.349999999999994,144
388,1970-01-01 00:37:43,2263.0,276.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,1078.6,63.599999999999994,145
389,1970-01-01 00:37:44,2264.0,2045.0,0.5,d4d51aca8806,T4,1.0,6.0,0,0,1078.6,63.599999999999994,145
390,1970-01-01 00:37:51,2271.0,627.0,0.5,d4d51aca8806,T4,20.0,6.0,0,0,1076.6,64.1,145
391,1970-01-01 00:37:58,2278.0,429.0,1.0,9abf6bdbc82c,T4,2.0,18.0,0,0,1082.6,64.6,146
392,1970-01-01 00:38:33,2313.0,135.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,1086.6,65.1,145
394,1970-01-01 00:38:49,2329.0,32184.0,0.25,d4d51aca8806,T4,12.0,6.0,0,0,1094.6,66.1,147
396,1970-01-01 00:39:03,2343.0,4426.0,0.25,d4d51aca8806,T4,1.0,6.0,0,0,1090.6,65.1,147
397,1970-01-01 00:39:06,2346.0,4309.0,0.25,d4d51aca8806,T4,10.0,6.0,0,0,1096.6,65.35,148
398,1970-01-01 00:39:07,2347.0,5407.0,0.25,d4d51aca8806,T4,1.0,6.0,0,0,1112.6,65.85,152
401,1970-01-01 00:39:07,2347.0,4246.0,0.25,d4d51aca8806,T4,1.0,6.0,0,0,1112.6,65.85,152
403,1970-01-01 00:39:08,2348.0,3914.0,0.25,d4d51aca8806,T4,1.0,6.0,0,0,1120.6,66.1,154
404,1970-01-01 00:39:10,2350.0,5306.0,0.25,d4d51aca8806,T4,10.0,6.0,0,0,1132.6,66.6,156
405,1970-01-01 00:39:10,2350.0,4142.0,0.25,d4d51aca8806,T4,10.0,6.0,0,0,1132.6,66.6,156
406,1970-01-01 00:39:11,2351.0,3795.0,0.25,d4d51aca8806,T4,10.0,6.0,0,0,1138.6,66.85,157
408,1970-01-01 00:39:21,2361.0,1095.0,1.0,0a499869cb43,MISC,1.0,4.0,0,0,1148.6,68.1,159
409,1970-01-01 00:39:21,2361.0,735.0,1.0,bf032f777f2b,T4,1.0,4.0,0,0,1148.6,68.1,159
410,1970-01-01 00:39:28,2368.0,2186.0,1.0,0a499869cb43,MISC,1.0,4.0,0,0,1154.6,68.1,160
412,1970-01-01 00:39:30,2370.0,1063.0,1.0,bf032f777f2b,T4,1.0,4.0,0,0,1158.6,69.1,161
413,1970-01-01 00:39:39,2379.0,86.0,0.25,d4d51aca8806,T4,30.0,6.0,0,0,1140.6,69.1,160
416,1970-01-01 00:39:57,2397.0,1990.0,1.0,7203aa95a9af,MISC,10.0,6.0,0,0,1158.6,69.35,162
417,1970-01-01 00:40:00,2400.0,2473.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1164.6,70.35,163
418,1970-01-01 00:40:01,2401.0,55.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,1170.6,71.35,164
419,1970-01-01 00:40:04,2404.0,43.0,0.25,c8c220871faf,T4,30.0,6.0,0,0,1176.6,72.35,165
420,1970-01-01 00:40:08,2408.0,315.0,1.0,1480b75a8c96,T4,1.0,6.0,0,0,1182.6,72.6,166
421,1970-01-01 00:40:22,2422.0,1969.0,0.25,d4d51aca8806,T4,1.0,6.0,0,0,1176.6,72.1,165
425,1970-01-01 00:40:24,2424.0,1939.0,0.25,d4d51aca8806,T4,1.0,6.0,0,0,1190.6,73.35,168
424,1970-01-01 00:40:24,2424.0,40.0,1.0,05b25af4dd8b,MISC,1.0,6.0,0,0,1190.6,72.6,168
427,1970-01-01 00:40:25,2425.0,1562.0,0.25,d4d51aca8806,T4,7.0,6.0,0,0,1196.6,73.6,169
429,1970-01-01 00:40:27,2427.0,1543.0,0.25,d4d51aca8806,T4,7.0,6.0,0,0,1203.6,73.85,171
430,1970-01-01 00:40:29,2429.0,32.0,0.25,d4d51aca8806,T4,10.0,6.0,0,0,1209.6,74.1,172
431,1970-01-01 00:40:30,2430.0,55.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,1197.6,72.85,170
433,1970-01-01 00:40:35,2435.0,66.0,0.25,d4d51aca8806,T4,50.0,6.0,0,0,1195.6,72.85,170
434,1970-01-01 00:40:39,2439.0,156.0,1.0,b13fd7656207,T4,1.0,8.0,0,0,1194.6,72.6,169
435,1970-01-01 00:40:43,2443.0,42146.0,1.0,a8192d6b0ae9,MISC,20.0,6.0,0,0,1202.6,73.6,170
436,1970-01-01 00:40:46,2446.0,21693.0,1.0,ecaa161a8367,MISC,16.0,18.0,0,0,1202.6,74.1,170
440,1970-01-01 00:41:03,2463.0,95.0,1.0,a74e2b620aa7,T4,1.0,6.0,0,0,1178.6,69.6,165
441,1970-01-01 00:41:38,2498.0,54.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,1131.6,66.1,156
442,1970-01-01 00:41:43,2503.0,912.0,1.0,5b1345f03aa1,MISC,1.0,6.0,0,0,1107.6,65.35,154
443,1970-01-01 00:41:46,2506.0,124.0,1.0,c9e676ebc7ef,T4,1.0,6.0,0,0,1105.6,65.85,153
444,1970-01-01 00:41:58,2518.0,1086.0,2.0,262fbc8b0c98,MISC,1.0,3.0,0,0,1099.6,66.39999999999999,152
445,1970-01-01 00:42:13,2533.0,5382.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,0,0,1100.6,68.39999999999999,152
446,1970-01-01 00:42:15,2535.0,7650.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,0,0,1110.6,70.39999999999999,153
447,1970-01-01 00:42:18,2538.0,9686.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,0,0,1120.6,72.39999999999999,154
448,1970-01-01 00:42:20,2540.0,5281.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,0,0,1134.6,75.89999999999999,155
449,1970-01-01 00:42:20,2540.0,5304.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,0,0,1134.6,75.89999999999999,155
450,1970-01-01 00:42:21,2541.0,5377.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,0,0,1144.6,77.89999999999999,156
451,1970-01-01 00:42:23,2543.0,5411.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,0,0,1154.6,79.89999999999999,157
452,1970-01-01 00:42:28,2548.0,5186.0,2.0,a8192d6b0ae9,MISC,1.0,10.0,0,0,1164.6,81.89999999999999,158
453,1970-01-01 00:42:54,2574.0,562.0,1.0,edc10645cc3f,MISC,2.0,18.0,0,0,1126.6,79.14999999999999,151
454,1970-01-01 00:43:00,2580.0,18730.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1162.6,80.89999999999999,155
455,1970-01-01 00:43:00,2580.0,12467.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1162.6,80.89999999999999,155
456,1970-01-01 00:43:00,2580.0,14423.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1162.6,80.89999999999999,155
457,1970-01-01 00:43:00,2580.0,15552.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1162.6,80.89999999999999,155
476,1970-01-01 00:43:01,2581.0,13405.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
475,1970-01-01 00:43:01,2581.0,10301.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
474,1970-01-01 00:43:01,2581.0,11116.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
473,1970-01-01 00:43:01,2581.0,11963.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
472,1970-01-01 00:43:01,2581.0,11767.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
471,1970-01-01 00:43:01,2581.0,9591.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
470,1970-01-01 00:43:01,2581.0,13296.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
469,1970-01-01 00:43:01,2581.0,10062.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
468,1970-01-01 00:43:01,2581.0,11150.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
463,1970-01-01 00:43:01,2581.0,11106.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
466,1970-01-01 00:43:01,2581.0,10714.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
465,1970-01-01 00:43:01,2581.0,13669.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
464,1970-01-01 00:43:01,2581.0,13336.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
462,1970-01-01 00:43:01,2581.0,10608.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
461,1970-01-01 00:43:01,2581.0,8274.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
460,1970-01-01 00:43:01,2581.0,10588.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
459,1970-01-01 00:43:01,2581.0,10083.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
458,1970-01-01 00:43:01,2581.0,9608.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
467,1970-01-01 00:43:01,2581.0,10548.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1276.6,85.64999999999999,174
478,1970-01-01 00:43:02,2582.0,9316.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1288.6,86.14999999999999,176
477,1970-01-01 00:43:02,2582.0,10141.0,0.25,de69ddc1064e,MISC,1.0,6.0,0,0,1288.6,86.14999999999999,176
479,1970-01-01 00:43:05,2585.0,54.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,1294.6,86.39999999999999,177
480,1970-01-01 00:43:16,2596.0,47.0,0.25,3960a1141089,MISC,1.0,6.0,0,0,1278.6,85.14999999999999,174
481,1970-01-01 00:44:29,2669.0,1261.0,1.0,3f5d4699c3a6,MISC,10.0,2.0,0,0,1222.6,81.64999999999999,165
482,1970-01-01 00:44:32,2672.0,227.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1224.6,82.64999999999999,166
483,1970-01-01 00:44:33,2673.0,172.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1230.6,83.64999999999999,167
484,1970-01-01 00:44:34,2674.0,194.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1248.6,86.64999999999999,170
485,1970-01-01 00:44:34,2674.0,172.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1248.6,86.64999999999999,170
486,1970-01-01 00:44:34,2674.0,172.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1248.6,86.64999999999999,170
489,1970-01-01 00:44:35,2675.0,171.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1266.6,89.64999999999999,173
487,1970-01-01 00:44:35,2675.0,171.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1266.6,89.64999999999999,173
488,1970-01-01 00:44:35,2675.0,193.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1266.6,89.64999999999999,173
490,1970-01-01 00:44:37,2677.0,190.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1258.6,90.39999999999999,172
491,1970-01-01 00:44:40,2680.0,187.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1264.6,92.14999999999999,173
492,1970-01-01 00:44:40,2680.0,187.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1264.6,92.14999999999999,173
493,1970-01-01 00:44:42,2682.0,174.0,1.0,262fbc8b0c98,MISC,1.0,6.0,0,0,1270.6,93.14999999999999,174
494,1970-01-01 00:44:49,2689.0,11340.0,0.25,d4d51aca8806,T4,20.0,6.0,0,0,1276.6,94.14999999999999,175
495,1970-01-01 00:44:59,2699.0,422.0,1.0,9abf6bdbc82c,T4,2.0,18.0,0,0,1282.6,94.39999999999999,176
496,1970-01-01 00:45:30,2730.0,3484.0,1.0,c677a0acf7c0,MISC,5.0,2.0,0,0,1272.6,93.14999999999999,174
497,1970-01-01 00:45:45,2745.0,46.0,0.25,27390ef59c1f,T4,1.0,6.0,0,0,1266.6,94.14999999999999,174
498,1970-01-01 00:45:49,2749.0,1041.0,1.0,58540f191766,MISC,1.0,6.0,0,0,1272.6,94.39999999999999,175
499,1970-01-01 00:45:54,2754.0,25.0,1.0,1480b75a8c96,T4,1.0,6.0,0,0,1278.6,95.39999999999999,176
500,1970-01-01 00:46:30,2790.0,64.0,1.0,7dd1a2bf0795,T4,1.0,6.0,0,0,1246.6,94.39999999999999,173
501,1970-01-01 00:47:14,2834.0,146.0,2.0,69d8872acc41,V100,2.0,18.0,0,0,1240.6,94.64999999999999,172
502,1970-01-01 00:47:21,2841.0,649.0,0.5,d4d51aca8806,T4,20.0,6.0,0,0,1242.6,96.64999999999999,171
503,1970-01-01 00:47:25,2845.0,61.0,0.25,05b25af4dd8b,MISC,1.0,6.0,0,0,1240.6,98.14999999999999,171
504,1970-01-01 00:47:25,2845.0,16.0,2.0,45bd92802aa9,T4,1.0,6.0,0,0,1240.6,96.39999999999999,171
505,1970-01-01 00:47:56,2876.0,324.0,1.0,c88b4a44554a,MISC,2.0,16.0,0,0,1150.6,84.14999999999999,158
506,1970-01-01 00:48:01,2881.0,44.0,0.25,c8c220871faf,T4,30.0,6.0,0,0,1166.6,85.14999999999999,159
507,1970-01-01 00:48:43,2923.0,752.0,0.5,d4d51aca8806,T4,20.0,6.0,0,0,1140.6,83.39999999999999,155
508,1970-01-01 00:48:44,2924.0,123.0,0.25,5b1345f03aa1,MISC,1.0,6.0,0,0,1146.6,83.89999999999999,156
509,1970-01-01 00:48:51,2931.0,117.0,0.25,5b1345f03aa1,MISC,1.0,6.0,0,0,1146.6,83.89999999999999,156
510,1970-01-01 00:49:01,2941.0,1370.0,1.0,a8192d6b0ae9,MISC,5.0,18.0,0,0,1146.6,81.14999999999999,156
511,1970-01-01 00:49:06,2946.0,39.0,1.0,a8192d6b0ae9,MISC,1.0,6.0,0,0,1164.6,82.14999999999999,157
